Name,Accuracy,Functions,Packages,Runtime,Functions_by_users
ludejun-exploring-survival-on-the-titanic,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",24.8345289230347,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
yizhouwang-exploring-survival-on-the-titanic,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",27.5275411605835,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
tetyama-trial-titanic,0.744,"['filter', 'as.factor', 'c', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'par', 'plot', 'complete', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'xgboost', 'base']",25.0747740268707,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'coord_flip', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mice', 'geom_hline', 'desc', 'set.seed', 'gsub', 'importance', 'factor', 'colnames', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
harsh2-exploring-the-titanic-dataset,0.778,"['summarize', 'filter', 'pretty_breaks', 'as.character', 'as.factor', 'as.numeric', 'as.ordered', 'c', 'cbind', 'colnames', 'data.frame', 'factor', 'ifelse', 'is.na', 'length', 'library', 'max', 'mean', 'nrow', 'paste', 'prop.table', 'range', 'rbind', 'rm', 'round', 'rownames', 'rowSums', 'sapply', 'set.seed', 'strsplit', 'sub', 'substring', 'sum', 'summary', 'table', 'unique', 'which', 'train', 'trainControl', 'plot_grid', 'arrange', 'group_by', 'left_join', 'n', 'select', 'summarise', 'aes', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_label', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme', 'hist', 'par', 'cut2', 'kable', 'varImpPlot', 'lm', 'median', 'predict', 'read.csv', 'str', 'tail', 'write.csv']","['Hmisc', 'knitr', 'ggplot2', 'dplyr', 'caret', 'randomForest', 'cowplot', 'ROCR', 'e1071', 'base']",10.4711899757385,"['summarise', 'as.ordered', 'nrow', 'labs', 'geom_label', 'mean', 'median', 'which', 'as.character', 'theme', 'str', 'is.na', 'sub', 'scale_x_continuous', 'geom_boxplot', 'prop.table', 'lm', 'cut2', 'as.factor', 'range', 'filter', 'summary', 'round', 'sapply', 'left_join', 'n', 'geom_histogram', 'hist', 'kable', 'set.seed', 'rowSums', 'varImpPlot', 'factor', 'colnames', 'plot_grid', 'arrange', 'unique', 'max', 'geom_bar', 'summarize', 'length', 'read.csv', 'table', 'par', 'rm', 'substring', 'group_by', 'train', 'c', 'aes', 'scale_y_continuous', 'tail', 'rbind', 'paste', 'as.numeric', 'ifelse', 'sum', 'predict', 'write.csv', 'data.frame', 'rownames', 'strsplit', 'ggplot', 'geom_density', 'user defined', 'library', 'trainControl', 'cbind', 'select', 'facet_grid']"
vishnusaiv-titanic-data-analysis,0.761,"['filter', 'as.factor', 'c', 'factor', 'ifelse', 'is.na', 'levels', 'library', 'max', 'min', 'round', 'sum', 'summary', 'glimpse', 'mutate', 'select', 'aes', 'geom_bar', 'geom_density', 'ggplot', 'ggtitle', 'scale_fill_discrete', 'scale_x_discrete', 'xlab', 'ylab', 'theme_few', 'lm', 'predict', 'read.csv', 'write.csv']","['ggplot2', 'dplyr', 'ggthemes', 'base']",1.39934420585632,"['min', 'glimpse', 'is.na', 'levels', 'theme_few', 'scale_fill_discrete', 'lm', 'as.factor', 'summary', 'filter', 'round', 'xlab', 'factor', 'max', 'geom_bar', 'read.csv', 'scale_x_discrete', 'c', 'aes', 'ylab', 'mutate', 'ifelse', 'sum', 'predict', 'write.csv', 'ggtitle', 'ggplot', 'geom_density', 'library', 'select']"
yugrao-titanic-n,0.744,"['filter', 'as.factor', 'c', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'system', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['readr', 'ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",25.458293914794897,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'facet_grid', 'data.frame', 'strsplit', 'ggplot', 'geom_density', 'write.csv', 'library', 'system']"
binilkuriachan-titanic-random-forest,0.756,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",27.8698539733887,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
yugrao-titanic2,0.751,"['as.character', 'c', 'data.frame', 'factor', 'is.na', 'library', 'rbind', 'sapply', 'strsplit', 'sub', 'substr', 'summary', 'rpart', 'rpart.control', 'prp', 'median', 'predict', 'head', 'read.csv', 'str', 'write.csv']","['rpart', 'rpart.plot', 'base']",0.5133929252624511,"['median', 'as.character', 'sub', 'is.na', 'rpart.control', 'rpart', 'summary', 'sapply', 'str', 'prp', 'factor', 'read.csv', 'c', 'rbind', 'predict', 'write.csv', 'data.frame', 'strsplit', 'head', 'substr', 'library']"
qianbi-titanic-rpart,0.761,"['c', 'gsub', 'ifelse', 'lapply', 'library', 'bind_rows', 'rpart', 'predict', 'read.csv', 'write.csv']","['dplyr', 'rpart', 'base']",0.55147910118103,"['gsub', 'ifelse', 'predict', 'write.csv', 'bind_rows', 'lapply', 'read.csv', 'rpart', 'library', 'c']"
rhyando-r-embulan-titanic-notebook,0.722,"['aes', 'element_text', 'geom_bar', 'geom_boxplot', 'ggplot', 'prp', 'rpart', 'rpart.control', 'scale_x_discrete', 'theme', 'apply', 'as.character', 'as.data.frame', 'as.factor', 'as.numeric', 'c', 'cbind', 'data.frame', 'gsub', 'ifelse', 'is.na', 'lapply', 'length', 'max', 'merge', 'names', 'nrow', 'order', 'rbind', 'round', 'sapply', 'strsplit', 'substr', 'sum', 'table', 'unlist', 'barplot', 'par', 'aggregate', 'median', 'predict', 'quantile', 'str_locate', 'head', 'install.packages', 'installed.packages', 'read.csv', 'write.csv']",['base'],2.7776432037353502,"['nrow', 'unlist', 'median', 'install.packages', 'lapply', 'merge', 'as.character', 'is.na', 'names', 'as.factor', 'round', 'sapply', 'gsub', 'aggregate', 'max', 'str_locate', 'apply', 'length', 'read.csv', 'table', 'par', 'as.data.frame', 'c', 'rbind', 'as.numeric', 'ifelse', 'sum', 'predict', 'write.csv', 'order', 'quantile', 'data.frame', 'strsplit', 'installed.packages', 'head', 'substr', 'user defined', 'barplot', 'cbind']"
yugrao-titanic,0.751,"['as.character', 'c', 'data.frame', 'factor', 'is.na', 'library', 'rbind', 'sapply', 'strsplit', 'sub', 'substr', 'summary', 'rpart', 'rpart.control', 'prp', 'median', 'predict', 'head', 'read.csv', 'str', 'write.csv']","['rpart', 'rpart.plot', 'base']",0.642472982406616,"['median', 'as.character', 'sub', 'is.na', 'rpart.control', 'rpart', 'summary', 'sapply', 'str', 'prp', 'factor', 'read.csv', 'c', 'rbind', 'predict', 'write.csv', 'data.frame', 'strsplit', 'head', 'substr', 'library']"
dascanvas-titanic-random-forest,0.766,"['missmap', 'c', 'data.frame', 'factor', 'is.na', 'library', 'mean', 'require', 'sapply', 'set.seed', 'subset', 'sum', 'table', 'sample.split', 'hist', 'complete', 'mice', 'rbind.fill', 'importance', 'randomForest', 'na.omit', 'predict', 'str_locate', 'str_sub', 'read.csv', 'str', 'write.csv']","['plyr', 'stringr', 'Amelia', 'mice', 'caTools', 'randomForest', 'base']",2.2594609260559104,"['complete', 'mean', 'subset', 'is.na', 'require', 'na.omit', 'sapply', 'mice', 'importance', 'hist', 'str', 'set.seed', 'missmap', 'factor', 'rbind.fill', 'str_locate', 'read.csv', 'table', 'randomForest', 'c', 'sum', 'predict', 'write.csv', 'data.frame', 'str_sub', 'library', 'sample.split']"
arfinul-exploring-survival-on-the-titanicc,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",25.8398349285126,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
lagprophet-titanic,0.758,"['data.frame', 'library', 'rpart', 'predict', 'read.csv', 'write.csv']","['rpart', 'base']",0.29099702835083,"['predict', 'write.csv', 'data.frame', 'read.csv', 'rpart', 'library']"
seshadrikolluri-predicting-survival-on-titanic,0.763,"['as.factor', 'as.numeric', 'c', 'cbind', 'colnames', 'is.na', 'library', 'mean', 'names', 'sort', 'subset', 'summary', 'table', 'train', 'trainControl', 'aes', 'facet_wrap', 'geom_bar', 'geom_density', 'geom_histogram', 'ggplot', 'melt', 'rpart', 'rpart.plot', 'predict', 'head', 'read.csv', 'write.csv']","['ggplot2', 'readr', 'reshape', 'rpart.plot', 'caret', 'base']",22.429700851440398,"['mean', 'facet_wrap', 'subset', 'is.na', 'sort', 'names', 'melt', 'rpart', 'as.factor', 'summary', 'geom_histogram', 'colnames', 'geom_bar', 'read.csv', 'table', 'train', 'c', 'aes', 'as.numeric', 'predict', 'write.csv', 'ggplot', 'geom_density', 'rpart.plot', 'head', 'library', 'trainControl', 'cbind']"
arunkumarramanan-data-science-in-r-and-titanic-survival-prediction,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'geom_bar', 'geom_text', 'ggplot', 'labs', 'theme_few', 'legend', 'plot', 'complete', 'mice', 'importance', 'randomForest', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",24.873031854629502,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'coord_flip', 'cat', 'dense_rank', 'is.na', 'names', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'mice', 'importance', 'str', 'desc', 'set.seed', 'gsub', 'factor', 'colnames', 'geom_bar', 'read.csv', 'paste0', 'table', 'randomForest', 'row.names', 'c', 'aes', 'mutate', 'paste', 'reorder', 'sum', 'plot', 'legend', 'predict', 'write.csv', 'bind_rows', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'library']"
beiqiwang-predictive-analysis-of-survival-rate-on-titanic,0.758,"['as.integer', 'c', 'cut', 'data.frame', 'factor', 'is.na', 'length', 'library', 'mean', 'names', 'nchar', 'options', 'rbind', 'rep', 'round', 'sample', 'set.seed', 'strsplit', 'sum', 'table', 'tapply', 'svm', 'aes', 'geom_density', 'geom_histogram', 'geom_vline', 'ggplot', 'barplot', 'hist', 'par', 'randomForest', 'rpart', 'glm', 'median', 'na.omit', 'predict', 'head', 'read.csv', 'str', 'write.csv']","['dplyr', 'ggplot2', 'ggthemes', 'randomForest', 'rpart', 'e1071', 'base']",2.96317195892334,"['mean', 'median', 'nchar', 'svm', 'is.na', 'glm', 'names', 'options', 'na.omit', 'rpart', 'round', 'rep', 'geom_histogram', 'hist', 'str', 'set.seed', 'factor', 'as.integer', 'cut', 'length', 'read.csv', 'table', 'par', 'randomForest', 'c', 'aes', 'rbind', 'sample', 'geom_vline', 'sum', 'predict', 'write.csv', 'data.frame', 'strsplit', 'tapply', 'ggplot', 'geom_density', 'head', 'library', 'barplot']"
fermm92-exploring-survival-on-the-titanic,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",29.3501501083374,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
brirush-logistic-regression-for-titanic,0.754,"['cbind', 'colnames', 'data.frame', 'round', 'summary', 'glm', 'predict', 'read.csv', 'write.csv']",['base'],0.30416297912597695,"['colnames', 'predict', 'write.csv', 'data.frame', 'read.csv', 'summary', 'round', 'cbind', 'glm']"
swatishukla-exploring-survival-on-the-titanic,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",26.3826241493225,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
nefise-exploring-survival-on-the-titanic,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",24.692101001739502,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
juverstraeten-titanic-test-5-decision-tree-w-cabin,0.763,"['as.character', 'c', 'data.frame', 'factor', 'library', 'prop.table', 'rbind', 'sapply', 'strsplit', 'sub', 'substr', 'table', 'dev.off', 'png', 'rpart', 'rpart.control', 'prp', 'predict', 'read.csv', 'str', 'write.csv']","['randomForest', 'rpart', 'rpart.plot', 'RColorBrewer', 'base']",0.5688748359680179,"['dev.off', 'as.character', 'sub', 'png', 'rpart.control', 'prop.table', 'rpart', 'sapply', 'str', 'prp', 'factor', 'read.csv', 'table', 'c', 'rbind', 'predict', 'write.csv', 'data.frame', 'strsplit', 'substr', 'library']"
xliang-titanic-survival-prediction,0.749,"['cbind', 'rbind', 'summary', 'kagglePred', 'c', 'data.frame', 'factor', 'is.na', 'levels', 'library', 'mean', 'nrow', 'set.seed', 'sub', 'sum', 'table', 'svm', 'tune.randomForest', 'aes', 'geom_boxplot', 'ggplot', 'md.pattern', 'cforest', 'cforest_unbiased', 'varImpPlot', 'complete.cases', 'cor', 'median', 'predict', 'read.csv', 'str', 'write.csv']","['randomForest', 'party', 'e1071', 'mice', 'ggplot2', 'base']",2.55652054945628,"['nrow', 'mean', 'median', 'md.pattern', 'cforest', 'svm', 'cor', 'sub', 'is.na', 'levels', 'geom_boxplot', 'summary', 'varImpPlot', 'str', 'set.seed', 'factor', 'read.csv', 'table', 'c', 'aes', 'tune.randomForest', 'rbind', 'sum', 'predict', 'write.csv', 'data.frame', 'ggplot', 'user defined', 'library', 'cbind', 'complete.cases', 'cforest_unbiased']"
liudj2008-fork-of-titanic,0.761,"['as.character', 'as.factor', 'c', 'data.frame', 'is.na', 'levels', 'library', 'mean', 'names', 'rep', 'sample', 'set.seed', 'summary', 'system', 'table', 'randomForest', 'predict', 'head', 'read.csv', 'write.csv']","['ggplot2', 'readr', 'randomForest', 'base']",1.27998399734497,"['mean', 'as.character', 'is.na', 'levels', 'names', 'as.factor', 'summary', 'rep', 'set.seed', 'read.csv', 'table', 'randomForest', 'c', 'sample', 'predict', 'write.csv', 'data.frame', 'head', 'library', 'system']"
curtaincall-exploring-survival-on-the-titanic,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",34.307223796844504,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
